Year,Provider ID,Name,Street Address,City,State,ZIP Code,HRR,Hospice Beneficiaries,Total Days,Total Medicare Payment Amount,Total Medicare Standard Payment Amount,Total Charge Amount,Percent RHC Days,Physician Services,Home Health Visit Hours per Day,Skilled Nursing Visit Hours per Day,Social Service Visit Hours per Day,Total Live Discharges,Hospice beneficiaries with 7 or fewer hospice care days,Hospice beneficiaries with more than 60 hospice care days,Hospice beneficiaries with more than 180 hospice care days,Home Health Visit Hours per Day During Week Prior to Death,Skilled Nursing Visit Hours per Day During Week Prior to Death,Social Service Visit Hours per Day During Week Prior to Death,Average Age,Male hospice beneficiaries,Female hospice beneficiaries,White hospice beneficiaries,Black hospice beneficiaries,Asian hospice beneficiaries,Hispanic hospice beneficiaries,Other/unknown race hospice beneficiaries,Medicare Advantage hospice beneficiaries,Medicaid Eligible hospice beneficiaries,Hospice beneficiaries with a primary diagnosis of cancer,Hospice beneficiaries with a primary diagnosis of dementia,Hospice beneficiaries with a primary diagnosis of stroke,Hospice beneficiaries with a primary diagnosis of circulatory/heart disease,Hospice beneficiaries with a primary diagnosis of respiratory disease,Hospice beneficiaries with other primary diagnoses ,Site-of-service Home hospice beneficiaries,Site-of-service Assisted Living Facility hospice beneficiaries,Site-of-service Long-term-care or non-skilled Nursing Facility hospice beneficiaries,Site-of-service Skilled Nursing Facility hospice beneficiaries,Site-of-service Inpatient Hospital hospice beneficiaries,Site-of-service Inpatient Hospice hospice beneficiaries,Site-of-service Other Facility hospice beneficiaries
2016,751616,"LIFEGUARD HOSPICE CARE, INC","5976 W LAS POSITAS BOULEVARD, SUITE 104",PLEASANTON,CA,94588,CA - Alameda County,91,9444,2071302.41,1472936.48,3150163.1,100,0,0.37,0.3,0.02,11,,42,20,0.43,0.64,0.04,85,29,62,57,11,12,11,0,20,33,,42,,11,12,13,75,,0,15,0,0,
2016,51767,COMPASSUS HOSPICE COLTON,"1461 EAST COOLEY DRIVE, #220",COLTON,CA,92324,CA - San Bernardino,362,32505,5617616.05,5082201.83,8838551.56,100,33,0.31,0.28,0.04,59,71,154,67,0.3,0.63,0.07,84,136,226,294,14,,46,,232,103,72,96,61,35,54,44,172,98,0,91,0,,
2016,551606,BRIDGE HOSPICE BAY AREA,"3909 WASHINGTON BOULEVARD, SUITE 206A",FREMONT,CA,94538,CA - Alameda County,228,14548,3613971.83,2370477.39,4753805.64,100,0,0.41,0.29,0.06,23,47,73,20,0.35,0.64,0.1,85,96,132,122,,33,50,,99,93,52,44,33,49,14,36,128,19,52,22,0,,
2016,51629,HOSPICE OF THE FOOTHILLS,11270 ROUGH AND READY HIGHWAY,GRASS VALLEY,CA,95945,CA - Sacramento,472,25006,5127741.3,4144333.58,8795303.68,100,0,0.13,0.29,0.07,44,116,137,35,0.16,0.75,0.15,84,199,273,449,,,12,,107,72,165,64,84,71,36,52,304,119,49,0,0,0,0
2016,751647,PREMIER HOSPICE & HOME CARE,"21300 VICTORY BLVD, SUITE 640",WOODLAND HILLS,CA,91367,CA - Los Angeles,46,2494,483786.81,408385.77,464191.99,100,0,0.1,0.09,0.02,,,13,,0.1,0.18,0.01,86,19,27,40,0,,,,12,,,,,12,,,34,,0,,0,0,0
2016,921534,VALLEY'S BEST HOSPICE - AV,43805 15TH STREET WEST,LANCASTER,CA,93534,CA - Los Angeles,18,295,63762.57,54733.27,89029.2,100,0,0.43,0.49,0.1,,,0,0,0.31,0.33,0,87,,,14,,0,,,,,,,0,,,,14,,0,0,0,0,
2016,551697,"CADENCE HEALTHCARE, LLC",882 W TOWN AND COUNTRY RD,ORANGE,CA,92868,CA - Orange County,128,11166,2033494.57,1790763.94,3157907.6,99,0,0.34,0.38,0.07,18,16,54,21,0.36,2.12,0.14,84,41,87,99,,12,,,68,40,35,26,,34,,12,60,24,32,,0,0,
2016,551770,"AMERICAN HOSPICE, INC.",225 E BROADWAY SUITE 105C,GLENDALE,CA,91205,CA - Los Angeles,103,8251,1557920.56,1336723.96,2900403.79,100,140,0.25,0.38,0.02,38,,43,13,0.27,2.89,0.05,86,40,63,69,,,21,,53,27,24,23,,30,,,100,,0,0,0,0,
2016,551725,"VALLEY CARE HOSPICE, INC","13746 VICTORY BLVD, STE 310",VAN NUYS,CA,91401,CA - Los Angeles,31,2244,435837.45,394847.04,609262.08,100,32,0.26,0.4,0.01,13,0,18,,0.57,4.59,0.03,83,13,18,19,,,,,15,12,,18,,,,,31,0,0,0,0,0,0
2016,51565,KAISER FOUNDATION HOSPITAL HOSPICE - VALLEJO,"1761 BROADWAY, SUITE 101",VALLEJO,CA,94589,CA - San Francisco,266,16762,4060039.86,2808337.72,6057606.04,100,0,0.18,0.31,0.08,17,31,96,20,0.28,0.73,0.12,81,116,150,191,28,,24,,241,31,146,34,13,23,18,32,255,11,0,0,0,0,0
2016,51696,HEARTLAND HOSPICE SERVICES,"2455 BENNETT VALLEY ROAD, SUITE B-214",SANTA ROSA,CA,95404,CA - Santa Rosa,538,38990,9208052.39,6254059.44,12194486.8,100,0,0.25,0.26,0.06,72,102,226,59,0.22,0.8,0.15,84,202,336,476,,16,33,,289,146,120,156,88,87,36,51,228,171,136,,0,0,
2016,51608,VITAS HEALTHCARE CORP,1343 N GRAND AVENUE,COVINA,CA,91724,CA - Los Angeles,1982,131439,27819079.49,23820054.77,46624760.82,97,4138,0.42,0.79,0.06,274,554,603,251,0.81,5.67,0.18,84,800,1182,1104,94,250,508,26,1194,526,628,250,253,273,170,408,1008,403,338,26,207,0,0
2016,51507,"HOSPICE OF THE VALLEY, A SUTTER CARE AT HOME AFFIL",4850 UNION AVENUE,SAN JOSE,CA,95124,CA - San Jose,632,43882,10888820.12,7087899.48,16931341.7,100,105,0.28,0.26,0.05,89,113,222,80,0.29,0.82,0.1,85,235,397,496,,61,56,,302,76,207,67,52,123,47,136,451,109,,68,0,0,
2016,751643,DIVINE CARE HOSPICE INC,"7177 BROCKTON AVENUE, SUITE #224",RIVERSIDE,CA,92506,CA - San Bernardino,103,7920,1517852.89,1333122.88,1923159.42,100,,0.21,0.31,0.04,28,,59,,0.28,0.93,0.06,81,37,66,50,,25,22,,67,51,,23,,49,,11,61,37,0,,0,0,
2016,551736,FOUNTAIN HOSPICE,"2542 W 3RD ST, SUITE B",LOS ANGELES,CA,90057,CA - Los Angeles,50,3453,632754.33,570956.75,944526.1,100,52,0.28,0.28,0.04,27,,22,,0.26,2.22,0.06,81,20,30,30,,,11,0,28,18,,12,,21,,,28,22,0,0,0,0,0
2016,751686,"ELITE HOSPICE CARE, INC","3923 FOOTHILL BLVD, SUITE A",LA CRESCENTA,CA,91214,CA - Los Angeles,23,1517,297324.88,258523.54,546062.5,100,26,0.23,0.27,0.03,,,,,0.25,0.95,0.11,84,,,17,0,,,,,,,13,,,0,,16,,0,,0,0,0
2016,751608,"HOSPICE OF ST GEORGE, INC","415 EAST HARVARD STREET, SUITE 101",GLENDALE,CA,91205,CA - Los Angeles,25,2344,452553.45,387119.49,699046.89,100,26,0.07,0.27,0.02,,,16,,0.08,0.2,0.08,78,12,13,17,,,,,,,,11,0,,0,,25,0,0,0,0,0,0
2016,751645,"626 HOSPICE, INC.","1409 FOOTHILL BLVD., STE. 200A",LA CANADA,CA,91011,CA - Los Angeles,18,1582,304239.25,263683.34,489017.44,100,,0.16,0.27,0.03,,,11,,0.05,0.36,0.14,76,,,,,,,,,,,,0,,,,18,0,0,0,0,0,0
2016,751571,"UNION HOSPICE CARE, INC",2377 E WASHINGTON BLVD,PASADENA,CA,91104,CA - Los Angeles,52,5932,1070750.48,933949,1648795.11,100,,0.16,0.2,0.02,23,,40,,0.15,0.66,0.06,79,25,27,23,,,21,,21,41,,14,,22,,,52,0,0,0,0,0,0
2016,751543,"GRACE HOSPICE AND PALLIATIVE CARE, INC","2410 CAMINO RAMON, SUITE 135",SAN RAMON,CA,94583,CA - Contra Costa County,43,4420,1039787.06,711342.12,1639260.88,100,63,0.25,0.28,0.02,,,21,,0.19,0.79,0.04,86,11,32,34,,,,0,19,14,,13,,,,,39,0,0,,0,0,
2016,51788,"NEW HAVEN HOSPICE CARE, INC","1700 E LINCOLN AVENUE, SUITE 202",ANAHEIM,CA,92805,CA - Orange County,33,2013,369462.47,325989.23,670419.5,100,21,0.35,0.37,0.02,,,11,,0.38,0.99,0.05,84,17,16,18,,,,0,19,,,,,,0,,17,11,0,,0,0,
2016,751662,"LONGEVITY HOSPICE, INC","7334 TOPANGA CANYON BLVD, STE 217",CANOGA PARK,CA,91303,CA - Los Angeles,19,1146,226826.23,194612.41,356351.78,100,,0.22,0.2,0.02,,0,,,0.26,0.29,0.06,78,,,0,0,0,19,0,,,,,,,0,,19,0,0,0,0,0,0
2016,751591,"ALTA CARE HOSPICE, INC","9029 RESEDA BLVD, STE 207",NORTHRIDGE,CA,91324,CA - Los Angeles,78,7136,1394547.87,1201343.34,1857329.61,98,,0.03,0.25,0.02,47,,44,13,0.02,1.65,0,79,25,53,16,,,41,,37,58,,19,0,43,,,74,,0,,0,0,0
2016,751557,"CALCARE HOSPICE, INC",9140 HAVEN AVENUE SUITE 120,RANCHO CUCAMONGA,CA,91730,CA - San Bernardino,45,1582,319856.41,283771.11,517616.4,100,0,0.36,0.53,0.04,,,,,0.47,1.26,0.08,84,19,26,30,,0,,,17,11,12,18,,,,,35,,0,,,0,0
2016,751674,"BEST GOLDEN CARE HOSPICE, INC",11745 EDINGER AVENUE,FOUNTAIN VALLEY,CA,92708,CA - Orange County,36,3092,575180.64,506630.66,868365.61,100,0,0.22,0.25,0.01,11,,19,,0.45,0.67,0.04,86,14,22,24,0,,,0,20,,,17,,,,,14,21,0,,0,0,
2016,751672,BONITA SPRINGS HOSPICE CARE LLC,"8545 MONTEREY ROAD, SUITE B",GILROY,CA,95020,CA - San Jose,82,7260,1792214.9,1165113.81,2559661.37,100,0,0.38,0.37,0.04,,13,34,16,0.38,0.95,0.14,85,38,44,60,,,18,0,26,21,12,17,,24,,17,58,12,12,0,0,0,0
2016,51556,KAISER FOUNDATION HOSPITAL HOSPICE-HAYWARD,30116 EIGENBRODT WAY,UNION CITY,CA,94587,CA - Alameda County,411,20307,5116937.55,3418689.7,7413926.48,100,0,0.15,0.38,0.05,40,58,108,19,0.17,0.81,0.07,83,165,246,276,46,,51,,399,56,186,94,20,34,31,46,393,11,,,0,0,0
2016,51557,HOSPICE OF PETALUMA,416 PAYRAN STREET,PETALUMA,CA,94952,CA - Santa Rosa,1069,60077,14683627.41,9991682.68,21190716.86,100,331,0.25,0.27,0.05,102,258,318,79,0.26,0.85,0.12,84,442,627,968,,27,46,,393,171,318,91,46,145,91,378,805,100,,126,36,0,
2016,751504,PASSIONATE CARE HOSPICE,103 W ALAMEDA AVE SUITE 120,BURBANK,CA,91502,CA - Los Angeles,40,3719,704859.24,600642.63,1066488.5,100,,0.21,0.24,0.03,15,,22,,0.11,0.5,0.07,81,13,27,19,,,13,,17,24,,13,,11,,,35,,0,,0,0,0
2016,751528,TOWER HEALTH AND PALLIATIVE CARE,11428 EAST ARTESIA BLVD  SUITE 11,ARTESIA,CA,90701,CA - Los Angeles,50,4247,794259.87,685025.13,335472.25,100,,0.02,0.22,0.04,21,0,27,,0.17,0.59,0.04,79,23,27,27,0,,19,,26,39,,12,,22,,,49,,0,0,0,0,
2016,51731,HOMEREACH HOSPICE,"2250 OBISPO AVE, SUITE 101",SIGNAL HILL,CA,90755,CA - Los Angeles,41,4341,838173.72,734013.72,1601178.1,98,,0.3,0.47,0.04,,,19,,0.24,2.24,0.1,88,14,27,33,0,,,,12,,,0,,13,,,32,0,0,,0,0,
2016,751792,"AMA HOSPICE AND PALLIATIVE CARE, INC","6314 VAN NUYS BLVD, SUITE 222",VAN NUYS,CA,91401,CA - Los Angeles,13,777,176178.62,150465.65,304360,97,,0.23,0.93,0.03,,,,,0.05,19.37,0,79,,,11,0,0,,,,13,,,0,,0,0,13,0,0,0,0,0,0
2016,751503,SENIOR HOSPICE CARE INC.,"359 EAST MAGNOLIA BLVD., SUITE. C",BURBANK,CA,91502,CA - Los Angeles,29,3115,594401.81,510106.98,843868.4,99,11,0.19,0.38,0.04,11,,18,,0.1,6.15,0.08,84,12,17,18,,,,0,13,15,,11,,,0,,28,,0,0,0,0,
2016,751631,"COMPANION HOSPICE AND PALLIATIVE CARE SERVICES, LL",6133 BRISTOL PKWY SUITE 110,CULVER CITY,CA,90230,CA - Los Angeles,147,10289,2001843.54,1718469.8,2779460.06,98,,0.19,0.35,0.03,17,35,46,21,0.13,2.01,0.09,85,59,88,87,28,,19,,49,30,49,19,,51,,11,127,,0,,0,0,0
2016,51710,PROCARE HOSPICE,1700 N LOMBARD ST STE 210,OXNARD,CA,93030,CA - Ventura,42,2459,461672.98,386721.45,675110.42,100,0,0.47,0.4,0.03,17,,12,0,0.44,1.4,0.08,87,,,32,0,,,,15,,,16,,,,,21,16,,,0,0,0
2016,51538,SAINT AGNES HOME HEALTH & HOSPICE,6729 NORTH WILLOW AVE SUITE 103,FRESNO,CA,93710,CA - Fresno,749,51807,8942392.87,8244179.02,68733778.21,100,61,0.19,0.2,0.03,62,173,233,99,0.18,0.59,0.07,84,312,437,549,,38,125,,166,187,185,114,66,137,56,191,489,151,46,57,,0,
2016,51555,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,"1025 ATLANTIC AVE, SUITE 100",ALAMEDA,CA,94501,CA - Alameda County,936,58740,14175135.09,9564299.25,22326906.26,99,163,0.23,0.27,0.06,116,202,286,98,0.22,0.77,0.11,82,358,578,564,156,94,102,20,296,255,310,149,153,125,73,126,639,154,0,102,31,,
2016,551521,"CORINTHIAN HOSPICE, INC",899 W FOOTHILL BLVD SUITE J,MONROVIA,CA,91016,CA - Los Angeles,58,5693,1070314.53,913943.87,1479904.83,100,0,0.23,0.34,0.01,16,,33,,0.36,1.65,0.03,81,18,40,29,14,,11,,32,35,11,,,25,,,42,,,,0,0,0
2016,551700,"KMD HOSPICE, INC.","11631 VICTORY BLVD, STE 201",N HOLLYWOOD,CA,91606,CA - Los Angeles,90,7839,1468754.36,1256188.38,2518857.61,100,84,0.25,0.32,0.02,17,18,37,15,0.18,0.71,0.04,86,33,57,66,,,,,16,45,19,35,,14,,,51,23,0,16,0,0,0
2016,751537,"DREAM HOSPICE CARE, INC.",7965 FOOTHILL BLVD,SUNLAND,CA,91040,CA - Los Angeles,85,11653,2046760.91,1788232.18,2900183.78,100,167,0.34,0.3,0.02,36,,55,25,0.37,1.47,0.05,84,25,60,55,,12,11,,46,20,,43,,,,,48,33,,,0,0,0
2016,51548,"VNA OF GREATER LOS ANGELES, INC",2826 E FOOTHILL BLVD SUITE 101,PASADENA,CA,91107,CA - Los Angeles,159,11962,2099652.57,1871068.48,4042457.81,100,11,0.22,0.36,0.05,16,39,48,26,0.21,0.91,0.15,83,68,91,130,,,19,,55,32,45,43,,33,,19,141,,0,,0,0,0
2016,551524,"ST JACOB HOSPICE, INC",17042 DEVONSHIRE ST SUITE 209,NORTHRIDGE,CA,91325,CA - Los Angeles,41,4260,776297.96,662060.22,876871.9,99,0,0.19,0.17,0.05,,,16,,0.14,0.9,0.07,85,15,26,31,0,,,0,,,,,,12,,,34,,0,,0,0,0
2016,751705,UNI CARE HOSPICE INC,"1165 LINDA VISTA DRIVE, SUIE 102",SAN MARCOS,CA,92069,CA - San Diego,44,2133,413745.47,361372.59,543994.86,100,,0.2,0.31,0.03,,15,,,0.2,0.98,0.1,85,16,28,37,0,,,0,17,,,,,,,,25,18,0,,0,0,
2016,51552,KAISER FOUNDATION HOSPITAL HOSPICE - MARTINEZ,200 MUIR ROAD,MARTINEZ,CA,94553,CA - Contra Costa County,339,16986,4380344.24,2932236.9,6543445.38,100,0,0.13,0.44,0.11,36,38,90,12,0.16,0.9,0.15,82,153,186,281,,13,25,,328,34,163,38,25,38,36,39,328,,0,,,0,0
2016,551550,SEASONS HOSPICE & PALLIATIVE CARE OF CALIFORNIA,"16745 WEST BERNARDO DRIVE, SUITE 240",SAN DIEGO,CA,92127,CA - San Diego,536,42128,8030021.23,6949432.65,12202531.17,99,309,0.34,0.26,0.04,98,89,202,74,0.25,1.21,0.1,85,208,328,419,25,,66,,253,126,113,23,198,76,34,92,234,175,106,,17,0,
2016,551687,"SIERRA HOSPICE CARE, INC",3660 WILSHIRE BLVD SUITE 225,LOS ANGELES,CA,90010,CA - Los Angeles,89,8035,1549991.13,1327125.1,2809718.95,99,58,0.18,0.4,0.02,39,,43,17,0.2,3.02,0.02,85,35,54,,,81,,,32,75,22,33,,17,,,69,0,0,20,0,0,0
2016,51546,KAISER FOUNDATION HOSPITAL - HOSPICE,3240 ARDEN WAY,SACRAMENTO,CA,95828,CA - Sacramento,815,48589,11292970.2,8007493.5,16795150.2,100,0,0.16,0.29,0.05,99,130,287,59,0.18,0.66,0.08,81,341,474,625,60,46,73,11,759,116,403,132,23,111,54,92,754,27,,30,,0,0
2016,551566,"ANGEL CITY HOSPICE CARE, INC.","12750 CENTER COURT DR., STE. 130",CERRITOS,CA,90703,CA - Los Angeles,99,13572,2391907.01,2092870.63,3446539.94,100,0,0.14,0.25,0.02,53,,65,29,0.24,0.43,0.03,81,32,67,55,,25,,,54,43,,21,12,46,,,57,39,0,,0,0,
2016,51547,HOSPICE OF THE EAST BAY,3470 BUSKIRK AVENUE,PLEASANT HILL,CA,94523,CA - Contra Costa County,1307,78986,20014047.66,13425467.5,36517455.58,99,1261,0.32,0.5,0.08,90,291,381,131,0.56,1.71,0.2,85,516,791,1135,43,60,53,16,665,147,418,170,107,176,68,368,1222,0,0,0,,84,
2016,551568,"BURBANK HOSPICE CARE, INC","217 E ALAMEDA AVE, SUITE 205",BURBANK,CA,91502,CA - Los Angeles,166,13989,2709553.72,2314013.11,4099184.64,98,53,0.23,0.37,0.02,28,45,61,31,0.16,1.98,0.08,85,65,101,129,,,20,,38,49,40,55,,33,,16,99,29,,36,0,0,
2016,751544,"ALWAYS TFY HOSPICE, INC",4740 GREEN RIVER ROAD,CORONA,CA,92880,CA - Orange County,49,4699,819455.31,745411.86,1533608.34,100,,0.4,0.34,0.03,,,26,,0.34,1.39,0.03,86,11,38,30,,,12,,18,17,,16,,19,,,47,,0,,0,0,0
2016,751696,ADVENT HOPE HOSPICE,1881 COMMERCENTER E,SAN BERNARDINO,CA,92408,CA - San Bernardino,44,2566,498347.96,443911.04,891650,100,0,0.13,0.29,0.02,11,,19,0,0.2,1.17,0,81,20,24,21,,,19,,,18,,,,16,,,44,0,0,0,0,0,0
2016,751750,"ARDENT HOSPICE & PALLIATIVE CARE OF FRESNO, INC","2040 N WINERY AVE, SUITE 102",FRESNO,CA,93703,CA - Fresno,65,8105,1416401.08,1288226.78,1830085.99,100,0,0.17,0.2,0.03,18,,39,18,0.18,0.34,0.05,79,41,24,40,0,,23,,23,21,,,15,33,,,63,,0,0,0,0,
2016,551674,"WEST COAST HOSPICE MANAGEMENT, INC.","13746 VICTORY BLVD., STE. 301",VAN NUYS,CA,91401,CA - Los Angeles,21,1504,277156.47,237312.54,355359.14,100,0,0.02,0.19,0.03,,0,,,0,1.83,0,85,,,17,0,0,,,,,,,,12,,0,21,0,0,0,0,0,0
2016,751693,"SAN MIGUEL HOSPICE & PALLIATIVE CARE, LLC",129 E WASHINGTON BLVD,LOS ANGELES,CA,90015,CA - Los Angeles,41,5215,972963.76,831433.76,1344718.55,100,,0.13,0.15,0.04,18,,29,14,0.19,0.74,0.04,73,18,23,,31,0,,0,16,27,,,,12,,,41,0,0,0,0,0,0
2016,551591,"HILLCREST HOSPICE, INC","4020 WEST MAGNOLIA BLVD, SUITE B",BURBANK,CA,91505,CA - Los Angeles,34,6468,1123740.92,959925.7,1797959.69,100,16,0.29,0.09,0.04,14,,26,,0.2,0.54,0.1,88,14,20,30,,,0,,,,,13,,,,,30,,0,,0,0,0
2016,751768,"UNITY FIRST HOSPICE CARE, INC.","2525 COLORADO BLVD, SUITE E",LOS ANGELES,CA,90041,CA - Los Angeles,14,720,155920.45,132184.22,234417.87,99,,0.14,0.47,0.03,,,,,0.11,11.72,0.06,84,,,,,0,,,,,0,,,,,0,11,,0,0,0,0,
2016,751607,"MEDPRO HOSPICE, INC","11755 VICTORY BOULEVARD, STE 205",N HOLLYWOOD,CA,91606,CA - Los Angeles,61,6099,1144566.47,979014.88,1917612.95,100,72,0.15,0.26,0.04,21,,27,13,0.28,0.93,0.11,81,23,38,25,,11,16,,29,28,,21,,18,,,56,,0,0,0,0,
2016,751658,"COMPASSIONATE HEARTS HOSPICE, INC","554 E FOOTHILL BLVD, STE 101",SAN DIMAS,CA,91773,CA - Los Angeles,37,3271,619222.39,529207.58,933555.34,100,0,0.21,0.27,0.01,,,15,,0.27,0.55,0.01,84,12,25,23,,,,0,,,,11,,,,,36,0,0,,0,0,
2016,751688,"IVY HOSPICE CARE, INC",545 N MOUNTAIN AVENUE SUITE 101,UPLAND,CA,91786,CA - San Bernardino,43,2222,546017.37,466282,829535.81,93,46,0.26,0.96,0.01,,11,13,0,0.2,6.02,0.02,86,19,24,,0,32,,0,,,15,,,,,,23,0,,19,0,0,
2016,551610,"MID VALLEY HOSPICE, INC.","4312 WOODMAN AVE, STE 201",SHERMAN OAKS,CA,91423,CA - Los Angeles,216,27408,5068446.91,4338396.07,8573630.1,99,,0.24,0.47,0.01,47,28,116,68,0.15,5.56,0.03,84,100,116,129,19,,57,,125,67,33,47,17,62,14,43,155,50,0,11,0,0,0
2016,551693,PRO HOSPICE AGENCY,1665 W SHAW AVE STE 106,FRESNO,CA,93711,CA - Fresno,186,9294,1777030.78,1648282.81,859332.07,97,0,0.16,0.25,0.02,17,61,43,14,0.14,0.51,0.05,81,77,109,118,,16,33,,80,72,62,,17,37,,54,129,,0,13,0,34,
2016,551622,HIGH DESERT HOSPICE SERVICES INC,12998 HESPERIA RD SUITE 202,VICTORVILLE,CA,92395,CA - San Bernardino,205,23152,4033545.04,3702296.6,5918164.74,100,286,0.41,0.21,0.01,60,21,109,53,0.37,0.46,0.02,83,76,129,152,13,,31,,127,28,32,14,34,86,23,16,176,22,0,,0,0,
2016,51589,KAISER FOUNDATION HOSPITAL HOSPICE-SANTA CLARA,2610 AUGUSTINE DRIVE,SANTA CLARA,CA,95054,CA - San Jose,617,39206,9876834.53,6489209.78,14608067.13,100,0,0.15,0.32,0.09,88,88,208,59,0.19,0.82,0.18,82,286,331,426,31,49,92,19,602,51,302,71,19,94,43,88,597,,0,,,0,0
2016,551621,SEASONS HOSPICE & PALLIATIVE CARE OF CALIFORNIA,8686 HAVEN AVENUE SUITE 300,RANCHO CUCAMONGA,CA,91730,CA - San Bernardino,547,47659,8430329.76,7607397.26,13730512.53,100,137,0.28,0.34,0.05,96,97,240,96,0.29,1.46,0.09,82,243,304,415,30,,86,,380,96,102,51,98,182,60,54,351,168,21,,,0,0
2016,751567,"365 HOSPICE, INC","8138 FOOTHILL BLVD, STE 210",SUNLAND,CA,91040,CA - Los Angeles,39,4328,768715.05,691049.71,1342796.36,100,47,0.31,0.33,0.04,,,22,,0.35,0.82,0.06,84,14,25,28,,,,0,28,19,,13,,,,,24,,0,,0,0,0
2016,551652,MISSION HOSPICE SERVICES OF SAN DIEGO INC,"2365 NORTHSIDE DRIVE, SUITE 100",SAN DIEGO,CA,92108,CA - San Diego,1243,84685,15586524.16,13688960.93,20101682.75,100,11,0.21,0.27,0.06,209,230,439,142,0.2,0.72,0.13,84,545,698,999,38,46,138,22,454,214,378,269,159,158,96,183,765,295,,143,,0,37
2016,551644,GRACEFUL PALMS HOSPICE AND PALLIATIVE CARE CORP.,"40015 SIERRA HIGHWAY, STE B280",PALMDALE,CA,93550,CA - Los Angeles,172,16718,3066562.41,2643786.43,4748095.95,99,0,0.22,0.26,0.02,42,33,77,32,0.18,0.54,0.04,81,66,106,103,,13,42,,86,61,92,25,13,25,,,157,,0,,0,0,0
2016,751558,"A-ONE HOSPICE PROVIDERS, INC",13788 ROSWELL AVENUE,CHINO,CA,91710,CA - San Bernardino,135,10634,1966649.91,1753846.88,3099718.35,99,,0.39,0.21,0.01,16,30,48,23,0.37,0.48,0.04,82,46,89,86,,,33,,114,37,31,29,19,27,14,15,109,11,0,15,0,0,0
2016,51713,"CENTRAL COAST VNA & HOSPICE, INC",45 PLAZA CIRCLE,SALINAS,CA,93901,CA - Salinas,617,48226,10789453.47,7650464.74,16277926.3,100,0,0.3,0.27,0.02,56,121,220,96,0.28,0.72,0.05,85,240,377,433,,23,142,,22,153,153,160,38,123,41,102,545,15,0,57,0,0,0
2016,51645,MERCY HOSPICE,1544 MARKET STREET,REDDING,CA,96001,CA - Redding,819,24910,5671696.64,4355400.85,12992701.74,100,34,0.16,0.31,0.05,47,280,115,13,0.17,0.66,0.09,83,367,452,775,,,24,12,30,174,283,188,51,126,59,112,539,204,0,75,,0,
2016,751663,"GLOBAL HOSPICE CARE, INC",14640 VICTORY BLVD  #207,VAN NUYS,CA,91411,CA - Los Angeles,62,2882,570602.19,493592.53,711001.03,99,,0.07,0.34,0.02,15,,16,,0.08,2.7,0.04,78,30,32,32,16,,,0,28,28,,12,,16,,,36,22,0,,0,0,
2016,51614,COVENANT CARE HOSPICE,1850 COLORADO AVENUE,TURLOCK,CA,95382,CA - Modesto,349,14573,2965664.56,2442479.44,5287668.61,100,0,0.16,0.31,0.07,31,114,77,19,0.17,0.8,0.12,83,144,205,270,,,53,,95,149,100,38,23,34,34,120,196,25,,125,0,0,
2016,751548,"SAINT MARIAM HOSPICE, INC.","3452 E FOOTHILL BLVD, STE 230",PASADENA,CA,91107,CA - Los Angeles,152,16133,2974950.66,2557659.16,3546141.03,100,83,0.17,0.33,0.03,76,11,83,30,0.45,1.19,0.04,81,61,91,62,29,,42,,77,88,16,35,,74,17,,133,14,0,,0,0,
2016,751738,"MARY, QUEEN OF ANGELS HOSPICE","10990 WARNER AVE, UNIT E",FOUNTAIN VALLEY,CA,92708,XX - Unknown,17,1012,205446.73,183112.55,263363.95,100,11,0.24,0.31,0.02,,,,,0.17,0.63,0,87,,,,,,,0,17,,,,,,0,0,16,,0,0,0,0,
2016,751505,HOLISTIC CARE HOSPICE,4740 GREEN RIVER ROAD STE 318,CORONA,CA,92880,CA - Orange County,185,19337,3489170.31,3039463.34,6447308.62,100,0,0.28,0.23,0.02,56,14,106,38,0.28,0.41,0.02,84,73,112,134,,,36,,123,58,12,99,,40,,13,106,79,0,0,0,0,0
2016,751531,"URGENT HOSPICE CARE, INC","224 E OLIVE AVE, STE 216",BURBANK,CA,91502,CA - Los Angeles,11,437,90647.16,78274.42,162475,98,0,0.25,0.54,0.03,,,,,0.48,2.51,0.03,86,,,,,,,0,,,,,0,,,,11,0,0,0,0,0,0
2016,751675,"MAKA HOSPICE, INC",7335 VAN NUYS BLVD  #223,VAN NUYS,CA,91405,CA - Los Angeles,14,1385,264178.64,225023.44,378720.18,100,0,0.22,0.2,0.01,,,,,0.16,0.24,0,84,,,12,0,0,,,,,,,,,0,0,13,,0,0,0,0,
2016,551713,REJUVENATE HOSPICE CARE INC,"8560 VINEYARD AVENUE, SUITE 507",RANCHO CUCAMONGA,CA,91730,CA - San Bernardino,102,13330,2375532.7,2054865.53,4229349.46,100,14,0.26,0.24,0.01,16,,62,31,0.23,1.13,0.04,85,36,66,77,,,14,,53,25,,35,19,26,,,88,,0,11,0,0,
2016,51595,MEMORIALCARE HOSPICE AND PALLIATIVE SERVICES,"24411 HEALTH CENTER DR, SUITE 400",LAGUNA HILLS,CA,92653,CA - Orange County,472,26773,5188074.22,4575784.05,21839762.01,98,,0.28,0.47,0.06,44,160,127,51,0.22,2.91,0.19,86,185,287,401,,30,32,,240,49,124,87,26,85,75,75,289,93,,17,72,0,
